Day fraction since midnight on 5/8/2018,Sec,Min,Source Pressure (Pa),Turbidity Effluent (),Turbidimeter Influent (),BW Pump control (),Raw Water Pump control (),PAC Pump control ()
0.53891839,5454.998784,90.9166464,30663.70313,1.26,7.7053,0.99999947,0.14210526,0.80305263
0.53897627,5459.999616,90.9999936,30663.68164,1.26,7.7529,0.99999947,0.14210526,0.80305263
0.53903414,5464.999584,91.0833264,30694.40039,1.26,7.9037,0.99999947,0.14210526,0.80305263
0.53909199,5469.997824,91.1666304,30679.37305,1.26,7.9195,0.99999947,0.14210526,0.80305263
0.53914986,5474.997792,91.2499632,30627.26563,1.26,7.8281,0.99999947,0.14210526,0.80305263
0.53920774,5479.998624,91.3333104,30629.83008,1.26,7.6911,0.99999947,0.14210526,0.80305263
0.53926561,5484.998592,91.4166432,30637.80078,1.26,7.6955,0.99999947,0.14210526,0.80305263
0.53932348,5489.99856,91.499976,30624.94531,1.26,7.6837,0.99999947,0.14210526,0.80305263
0.53938136,5494.999392,91.5833232,30628.54688,1.26,7.9681,0.99999947,0.14210526,0.80305263
0.53943925,5500.001088,91.6666848,30637.98633,1.26,7.783,0.99999947,0.14210526,0.80305263
0.5394971,5504.999328,91.7499888,30622.0918,1.26,7.722,0.99999947,0.14210526,0.80305263
0.53955497,5509.999296,91.8333216,30605.39648,1.26,7.7047,0.99999947,0.14210526,0.80305263
0.53961284,5514.999264,91.9166544,30626.39844,1.26,7.731,0.99999947,0.14210526,0.80305263
0.53967071,5519.999232,91.9999872,30587.63672,1.26,7.6631,0.99999947,0.14210526,0.80305263
0.53972858,5524.9992,92.08332,30608.23047,1.26,7.7136,0.99999947,0.14210526,0.80305263
0.53978644,5529.998304,92.1666384,30594.66211,1.26,7.829,0.99999947,0.14210526,0.80305263
0.53984432,5534.999136,92.2499856,30630.0957,1.26,7.6608,0.99999947,0.14210526,0.80305263
0.53990221,5540.000832,92.3333472,30614.16211,1.26,7.7267,0.99999947,0.14210526,0.80305263
0.53996006,5544.999072,92.4166512,30597.91016,1.26,7.6377,0.99999947,0.14210526,0.80305263
0.54001793,5549.99904,92.499984,30572.14844,1.26,7.668,0.99999947,0.14210526,0.80305263
0.54007579,5554.998144,92.5833024,30561,1.26,7.5473,0.99999947,0.14210526,0.80305263
0.54013367,5559.998976,92.6666496,30588.29688,1.26,7.4695,0.99999947,0.14210526,0.80305263
0.54019154,5564.998944,92.7499824,30603.29688,1.26,7.6401,0.99999947,0.14210526,0.80305263
0.54024941,5569.998912,92.8333152,30554.84766,1.26,7.8868,0.99999947,0.14210526,0.80305263
0.54030728,5574.99888,92.916648,30580.76758,1.26,7.9859,0.99999947,0.14210526,0.80305263
0.54036514,5579.997984,92.9999664,30560.36133,1.26,7.8333,0.99999947,0.14210526,0.80305263
0.54042302,5584.998816,93.0833136,30543.28906,1.26,7.6897,0.99999947,0.14210526,0.80305263
0.5404809,5589.999648,93.1666608,30538.94336,1.26,7.642,0.99999947,0.14210526,0.80305263
0.54053875,5594.997888,93.2499648,30525.25977,1.26,7.6442,0.99999947,0.14210526,0.80305263
0.54059662,5599.997856,93.3332976,30507.37695,1.26,7.8556,0.99999947,0.14210526,0.80305263
0.54065449,5604.997824,93.4166304,30541.49219,1.26,7.9236,0.99999947,0.14210526,0.80305263
0.54071236,5609.997792,93.4999632,30529.11133,1.26,7.9608,0.99999947,0.14210526,0.80305263
0.54077023,5614.99776,93.583296,30530.2207,1.26,8.0711,0.99999947,0.14210526,0.80305263
0.54082811,5619.998592,93.6666432,30528.42969,1.26,8.042,0.99999947,0.14210526,0.80305263
0.54088599,5624.999424,93.7499904,30533.02344,1.26,7.936,0.99999947,0.14210526,0.80305263
0.54094385,5629.998528,93.8333088,30520.53125,1.26,8.0028,0.99999947,0.14210526,0.80305263
0.54100172,5634.998496,93.9166416,30513.04688,1.26,7.8753,0.99999947,0.14210526,0.80305263
0.5410596,5639.999328,93.9999888,30519.2207,1.26,7.8595,0.99999947,0.14210526,0.80305263
0.54111745,5644.997568,94.0832928,30543.17383,1.26,7.7274,0.99999947,0.14210526,0.80305263
0.54117533,5649.9984,94.16664,30509.34961,1.26,7.6892,0.99999947,0.14210526,0.80305263
0.54123321,5654.999232,94.2499872,30491.33203,1.26,7.7096,0.99999947,0.14210526,0.80305263
0.54129108,5659.9992,94.33332,30474.25586,1.26,7.7456,0.99999947,0.14210526,0.80305263
0.54134894,5664.998304,94.4166384,30480.9043,1.26,7.8758,0.99999947,0.14210526,0.80305263
0.54140681,5669.998272,94.4999712,30515.1543,1.26,7.8998,0.99999947,0.14210526,0.80305263
0.54146468,5674.99824,94.583304,30480.89844,1.26,7.7526,0.99999947,0.14210526,0.80305263
0.54152256,5679.999072,94.6666512,30469.73828,1.26,7.924,0.99999947,0.14210526,0.80305263
0.54158043,5684.99904,94.749984,30476.78125,1.26,7.8735,0.99999947,0.14210526,0.80305263
0.5416383,5689.999008,94.8333168,30457.09961,1.26,7.7926,0.99999947,0.14210526,0.80305263
0.54169617,5694.998976,94.9166496,30445.53711,1.26,7.9409,0.99999947,0.14210526,0.80305263
0.54175405,5699.999808,94.9999968,30427.70508,1.26,7.8826,0.99999947,0.14210526,0.80305263
0.54181191,5704.998912,95.0833152,30446.10938,1.26,8.0275,0.99999947,0.14210526,0.80305263
0.54186977,5709.998016,95.1666336,30429.01563,1.26,7.8968,0.99999947,0.14210526,0.80305263
0.54192765,5714.998848,95.2499808,30422.58789,1.26,7.6446,0.99999947,0.14210526,0.80305263
0.54198553,5719.99968,95.333328,30429.22852,1.26,7.682,0.99999947,0.14210526,0.80305263
0.54204339,5724.998784,95.4166464,30416.74414,1.26,7.9324,0.99999947,0.14210526,0.80305263
0.54210126,5729.998752,95.4999792,30412.48047,1.26,7.951,0.99999947,0.14210526,0.80305263
0.54215913,5734.99872,95.583312,30395.38086,1.26,7.9614,0.99999947,0.14210526,0.80305263
0.542217,5739.998688,95.6666448,30430.02734,1.26,7.8527,0.99999947,0.14210526,0.80305263
0.54227486,5744.997792,95.7499632,30437.79883,1.26,7.8209,0.99999947,0.14210526,0.80305263
0.54233274,5749.998624,95.8333104,30424.52148,1.26,7.6942,0.99999947,0.14210526,0.80305263
0.54239062,5754.999456,95.9166576,30425.60547,1.26,7.6021,0.99999947,0.14210526,0.80305263
0.54244849,5759.999424,95.9999904,30436.92188,1.26,7.8531,0.99999947,0.14210526,0.80305263
0.54250636,5764.999392,96.0833232,30434.99023,1.26,7.9111,0.99999947,0.14210526,0.80305263
0.54256422,5769.998496,96.1666416,30439.50195,1.26,7.9024,0.99999947,0.14210526,0.80305263
0.5426221,5774.999328,96.2499888,30470.53516,1.26,7.8674,0.99999947,0.14210526,0.80305263
0.54267995,5779.997568,96.3332928,30505.56445,1.26,8.1194,0.99999947,0.14210526,0.80305263
0.54273783,5784.9984,96.41664,30499.52539,1.26,7.941,0.99999947,0.14210526,0.80305263
0.54279571,5789.999232,96.4999872,30535.76563,1.26,7.9525,0.99999947,0.14210526,0.80305263
0.54285357,5794.998336,96.5833056,30556.73633,1.26,7.8268,0.99999947,0.14210526,0.80305263
0.54291146,5800.000032,96.6666672,30563.21289,1.26,7.7376,0.99999947,0.14210526,0.80305263
0.54296931,5804.998272,96.7499712,30555.86328,1.26,7.8184,0.99999947,0.14210526,0.80305263
0.54302718,5809.99824,96.833304,30570.03711,1.26,7.7753,0.99999947,0.14210526,0.80305263
0.54308506,5814.999072,96.9166512,30583.58203,1.26,7.7473,0.99999947,0.14210526,0.80305263
0.54314292,5819.998176,96.9999696,30593.56836,1.26,7.7794,0.99999947,0.14210526,0.80305263
0.5432008,5824.999008,97.0833168,30587.81836,1.26,7.8509,0.99999947,0.14210526,0.80305263
0.54325868,5829.99984,97.166664,30619.56445,1.26,7.7635,0.99999947,0.14210526,0.80305263
0.54331655,5834.999808,97.2499968,30613.3457,1.26,7.6009,0.99999947,0.14210526,0.80305263
0.54337441,5839.998912,97.3333152,30617.22656,1.26,7.5636,0.99999947,0.14210526,0.80305263
0.54343227,5844.998016,97.4166336,30649.30859,1.26,7.6941,0.99999947,0.14210526,0.80305263
0.54349015,5849.998848,97.4999808,30672.32227,1.26,7.5447,0.99999947,0.14210526,0.80305263
0.54354803,5854.99968,97.583328,30671.69727,1.26,7.6164,0.99999947,0.14210526,0.80305263
0.54360589,5859.998784,97.6666464,30632.90625,1.26,7.564,0.99999947,0.14210526,0.80305263
0.54366377,5864.999616,97.7499936,30676.57227,1.26,7.6653,0.99999947,0.14210526,0.80305263
0.54372163,5869.99872,97.833312,30675.46289,1.26,7.7512,0.99999947,0.14210526,0.80305263
0.54377952,5875.000416,97.9166736,30660.95117,1.26,7.6861,0.99999947,0.14210526,0.80305263
0.54383739,5880.000384,98.0000064,30691.30664,1.26,7.6034,0.99999947,0.14210526,0.80305263
0.54389524,5884.998624,98.0833104,30720.08398,1.26,7.6654,0.99999947,0.14210526,0.80305263
0.54395311,5889.998592,98.1666432,30700.40625,1.26,7.668,0.99999947,0.14210526,0.80305263
0.54401098,5894.99856,98.249976,30717.53125,1.26,7.7447,0.99999947,0.14210526,0.80305263
0.54406884,5899.997664,98.3332944,30734.45508,1.26,7.7987,0.99999947,0.14210526,0.80305263
0.54412672,5904.998496,98.4166416,30734.46484,1.26,7.737,0.99999947,0.14210526,0.80305263
0.54418459,5909.998464,98.4999744,30752.01367,1.26,7.6264,0.99999947,0.14210526,0.80305263
0.54424247,5914.999296,98.5833216,30755.23633,1.26,7.637,0.99999947,0.14210526,0.80305263
0.54430034,5919.999264,98.6666544,30774.94727,1.26,7.564,0.99999947,0.14210526,0.80305263
0.54435821,5924.999232,98.7499872,30804.33203,1.26,7.7368,0.99999947,0.14210526,0.80305263
0.54441607,5929.998336,98.8333056,30796.85352,1.26,7.6822,0.99999947,0.14210526,0.80305263
0.54447393,5934.99744,98.916624,30767.27344,1.26,7.6386,0.99999947,0.14210526,0.80305263
0.54453183,5940,99,30813.99609,1.26,7.632,0.99999947,0.14210526,0.80305263
0.54458969,5944.999104,99.0833184,30822.5,1.26,7.7101,0.99999947,0.14210526,0.80305263
0.54464756,5949.999072,99.1666512,30813.55469,1.26,7.7794,0.99999947,0.14210526,0.80305263
0.54470545,5955.000768,99.2500128,30814.82227,1.26,7.6611,0.99999947,0.14210526,0.80305263
0.5447633,5959.999008,99.3333168,30829.43555,1.26,7.5278,0.99999947,0.14210526,0.80305263
0.54482117,5964.998976,99.4166496,30839.54492,1.26,7.4394,0.99999947,0.14210526,0.80305263
0.54487904,5969.998944,99.4999824,30815.04688,1.26,7.5701,0.99999947,0.14210526,0.80305263
0.54493692,5974.999776,99.5833296,30836.68555,1.26,7.6089,0.99999947,0.14210526,0.80305263
0.54499477,5979.998016,99.6666336,30854.47461,1.26,7.6654,0.99999947,0.14210526,0.80305263
0.54505265,5984.998848,99.7499808,30847.38477,1.26,7.6707,0.99999947,0.14210526,0.80305263
0.54511053,5989.99968,99.833328,30871.20508,1.26,7.8577,0.99999947,0.14210526,0.80305263
0.54516838,5994.99792,99.916632,30861.14453,1.26,7.846,0.99999947,0.14210526,0.80305263
0.54522626,5999.998752,99.9999792,30870.14844,1.26,7.7476,0.99999947,0.14210526,0.80305263
