Day fraction,Seconds,Min,Source Pressure (Pa),Turbidity Effluent,Turbidity Influent,BW Pump control (),Raw Water Pump control (),PAC Pump control ()
0.61420776,5495.001984,91.5833664,31622.89258,1.27,5.0317,0.99999947,0.14210526,0.80305263
0.61426561,5500.000224,91.6666704,31642.21094,1.27,5.0564,0.99999947,0.14210526,0.80305263
0.6143235,5505.00192,91.750032,31628.74609,1.27,5.1177,0.99999947,0.14210526,0.80305263
0.61438136,5510.001024,91.8333504,31638.14453,1.27,5.128,0.99999947,0.14210526,0.80305263
0.61443924,5515.001856,91.9166976,31641.75,1.27,5.135,0.99999947,0.14210526,0.80305263
0.61449709,5520.000096,92.0000016,31633.38086,1.27,5.2185,0.99999947,0.14210526,0.80305263
0.61455498,5525.001792,92.0833632,31619.41602,1.27,5.3396,0.99999947,0.14210526,0.80305263
0.61461284,5530.000896,92.1666816,31627.83789,1.27,5.3242,0.99999947,0.14210526,0.80305263
0.61467072,5535.001728,92.2500288,31623.33398,1.27,5.2389,0.99999947,0.14210526,0.80305263
0.61472858,5540.000832,92.3333472,31622.29102,1.27,5.2261,0.99999947,0.14210526,0.80305263
0.61478645,5545.0008,92.41668,31631.76367,1.27,5.2036,0.99999947,0.14210526,0.80305263
0.61484433,5550.001632,92.5000272,31635.04102,1.27,5.2708,0.99999947,0.14210526,0.80305263
0.61490218,5554.999872,92.5833312,31631.76563,1.27,5.2674,0.99999947,0.14210526,0.80305263
0.61496007,5560.001568,92.6666928,31626.125,1.27,5.3267,0.99999947,0.14210526,0.80305263
0.61501792,5564.999808,92.7499968,31615.69727,1.27,5.2171,0.99999947,0.14210526,0.80305263
0.61507581,5570.001504,92.8333584,31623.14453,1.27,5.1238,0.99999947,0.14210526,0.80305263
0.61513367,5575.000608,92.9166768,31623.53516,1.27,5.106,0.99999947,0.14210526,0.80305263
0.61519154,5580.000576,93.0000096,31624.38477,1.27,5.1286,0.99999947,0.14210526,0.80305263
0.61524942,5585.001408,93.0833568,31605.92773,1.27,5.158,0.99999947,0.14210526,0.80305263
0.61530729,5590.001376,93.1666896,31644.49414,1.27,5.1203,0.99999947,0.14210526,0.80305263
0.61536515,5595.00048,93.250008,31604.86328,1.27,5.0586,0.99999947,0.14210526,0.80305263
0.61542303,5600.001312,93.3333552,31623.61133,1.27,5.0024,0.99999947,0.14210526,0.80305263
0.6154809,5605.00128,93.416688,31603.17578,1.27,5.1178,0.99999947,0.14210526,0.80305263
0.61553876,5610.000384,93.5000064,31616.50586,1.27,5.1752,0.99999947,0.14210526,0.80305263
0.61559666,5615.002944,93.5833824,31613.45313,1.27,5.136,0.99999947,0.14210526,0.80305263
0.6156545,5620.00032,93.666672,31621.44531,1.27,5.0897,0.99999947,0.14210526,0.80305263
0.61571239,5625.002016,93.7500336,31606.23633,1.27,5.001,0.99999947,0.14210526,0.80305263
0.61577026,5630.001984,93.8333664,31610.94141,1.27,5.089,0.99999947,0.14210526,0.80305263
0.61582811,5635.000224,93.9166704,31607.35742,1.27,5.1173,0.99999947,0.14210526,0.80305263
0.61588598,5640.000192,94.0000032,31601.93164,1.27,5.1507,0.99999947,0.14210526,0.80305263
0.61594386,5645.001024,94.0833504,31613.75977,1.27,5.0981,0.99999947,0.14210526,0.80305263
0.61600173,5650.000992,94.1666832,31634.10352,1.27,5.1393,0.99999947,0.14210526,0.80305263
0.61605959,5655.000096,94.2500016,31588.37891,1.27,5.1998,0.99999947,0.14210526,0.80305263
0.61611748,5660.001792,94.3333632,31590.81641,1.27,5.1861,0.99999947,0.14210526,0.80305263
0.61617533,5665.000032,94.4166672,31613.68945,1.27,5.1716,0.99999947,0.14210526,0.80305263
0.61623321,5670.000864,94.5000144,31606.81445,1.27,5.2217,0.99999947,0.14210526,0.80305263
0.61629108,5675.000832,94.5833472,31579.6582,1.27,5.1667,0.99999947,0.14210526,0.80305263
0.61634895,5680.0008,94.66668,31609.22461,1.27,5.1365,0.99999947,0.14210526,0.80305263
0.61640683,5685.001632,94.7500272,31587.89648,1.27,5.1176,0.99999947,0.14210526,0.80305263
0.6164647,5690.0016,94.83336,31577.10938,1.27,5.0926,0.99999947,0.14210526,0.80305263
0.61652257,5695.001568,94.9166928,31586.29102,1.27,5.0985,0.99999947,0.14210526,0.80305263
0.61658044,5700.001536,95.0000256,31586.50195,1.27,5.1373,0.99999947,0.14210526,0.80305263
0.6166383,5705.00064,95.083344,31585.59766,1.27,5.1352,0.99999947,0.14210526,0.80305263
0.61669617,5710.000608,95.1666768,31557.88477,1.27,5.204,0.99999947,0.14210526,0.80305263
0.61675404,5715.000576,95.2500096,31560.54492,1.27,5.1493,0.99999947,0.14210526,0.80305263
0.61681191,5720.000544,95.3333424,31571.41992,1.27,5.0435,0.99999947,0.14210526,0.80305263
0.61686978,5725.000512,95.4166752,31562.27148,1.27,5.0526,0.99999947,0.14210526,0.80305263
0.61692766,5730.001344,95.5000224,31566.02344,1.27,5.0887,0.99999947,0.14210526,0.80305263
0.61698553,5735.001312,95.5833552,31572.99805,1.27,5.1336,0.99999947,0.14210526,0.80305263
0.61704339,5740.000416,95.6666736,31549.74609,1.27,5.1269,0.99999947,0.14210526,0.80305263
0.61710127,5745.001248,95.7500208,31551.93359,1.27,5.1675,0.99999947,0.14210526,0.80305263
0.61715913,5750.000352,95.8333392,31585.2832,1.27,5.3423,0.99999947,0.14210526,0.80305263
0.61721701,5755.001184,95.9166864,31590.08594,1.27,5.205,0.99999947,0.14210526,0.80305263
0.61727488,5760.001152,96.0000192,31546.35938,1.27,5.1063,0.99999947,0.14210526,0.80305263
0.61733277,5765.002848,96.0833808,31558.43945,1.27,5.2082,0.99999947,0.14210526,0.80305263
0.61739063,5770.001952,96.1666992,31529.07617,1.27,5.2378,0.99999947,0.14210526,0.80305263
0.6174485,5775.00192,96.250032,31542.5293,1.27,5.2548,0.99999947,0.14210526,0.80305263
0.61750635,5780.00016,96.333336,31545.71484,1.27,5.2902,0.99999947,0.14210526,0.80305263
0.61756424,5785.001856,96.4166976,31534.63281,1.27,5.3088,0.99999947,0.14210526,0.80305263
0.6176221,5790.00096,96.500016,31513.60156,1.27,5.218,0.99999947,0.14210526,0.80305263
0.61767996,5795.000064,96.5833344,31503.95703,1.27,5.0676,0.99999947,0.14210526,0.80305263
0.61773783,5800.000032,96.6666672,31521.36719,1.27,5.1205,0.99999947,0.14210526,0.80305263
0.61779571,5805.000864,96.7500144,31488.31055,1.27,5.1461,0.99999947,0.14210526,0.80305263
0.61785359,5810.001696,96.8333616,31542.29883,1.27,5.1322,0.99999947,0.14210526,0.80305263
0.61791145,5815.0008,96.91668,31519.87109,1.27,5.2491,0.99999947,0.14210526,0.80305263
0.61796932,5820.000768,97.0000128,31534.86328,1.27,5.1977,0.99999947,0.14210526,0.80305263
0.61802718,5824.999872,97.0833312,31520.25391,1.27,5.1845,0.99999947,0.14210526,0.80305263
0.61808504,5829.998976,97.1666496,31505.72656,1.27,5.1219,0.99999947,0.14210526,0.80305263
0.61814293,5835.000672,97.2500112,31487.01758,1.27,5.0641,0.99999947,0.14210526,0.80305263
0.61820081,5840.001504,97.3333584,31487.69336,1.27,5.048,0.99999947,0.14210526,0.80305263
0.61825869,5845.002336,97.4167056,31503.38867,1.27,5.1007,0.99999947,0.14210526,0.80305263
0.61831656,5850.002304,97.5000384,31494.97266,1.27,5.0731,0.99999947,0.14210526,0.80305263
0.61837441,5855.000544,97.5833424,31472.26367,1.27,5.0027,0.99999947,0.14210526,0.80305263
0.61843229,5860.001376,97.6666896,31475.9082,1.27,5.0838,0.99999947,0.14210526,0.80305263
0.61849017,5865.002208,97.7500368,31484.47266,1.27,5.0109,0.99999947,0.14210526,0.80305263
0.61854802,5870.000448,97.8333408,31499.00977,1.27,5.0582,0.99999947,0.14210526,0.80305263
0.6186059,5875.00128,97.916688,31466.11328,1.27,5.0654,0.99999947,0.14210526,0.80305263
0.61866377,5880.001248,98.0000208,31476.73438,1.27,5.02,0.99999947,0.14210526,0.80305263
0.61872164,5885.001216,98.0833536,31488.98828,1.27,5.086,0.99999947,0.14210526,0.80305263
0.6187795,5890.00032,98.166672,31467.74609,1.27,5.2524,0.99999947,0.14210526,0.80305263
0.61883737,5895.000288,98.2500048,31462.86133,1.27,5.3414,0.99999947,0.14210526,0.80305263
0.61889525,5900.00112,98.333352,31478.40234,1.27,5.2854,0.99999947,0.14210526,0.80305263
0.61895311,5905.000224,98.4166704,31455.94922,1.27,5.2155,0.99999947,0.14210526,0.80305263
0.61901099,5910.001056,98.5000176,31465.11523,1.27,5.2154,0.99999947,0.14210526,0.80305263
0.61906888,5915.002752,98.5833792,31414.54297,1.27,5.1969,0.99999947,0.14210526,0.80305263
0.61912673,5920.000992,98.6666832,31440.25391,1.27,5.1668,0.99999947,0.14210526,0.80305263
0.6191846,5925.00096,98.750016,31408.41797,1.27,5.2133,0.99999947,0.14210526,0.80305263
0.61924248,5930.001792,98.8333632,31433.17383,1.27,5.3689,0.99999947,0.14210526,0.80305263
0.61930034,5935.000896,98.9166816,31415.85547,1.27,5.3601,0.99999947,0.14210526,0.80305263
0.61935822,5940.001728,99.0000288,31427.77539,1.27,5.2049,0.99999947,0.14210526,0.80305263
0.61941609,5945.001696,99.0833616,31411.20117,1.27,5.2926,0.99999947,0.14210526,0.80305263
0.61947396,5950.001664,99.1666944,31378.13281,1.27,5.147,0.99999947,0.14210526,0.80305263
0.61953183,5955.001632,99.2500272,31417.35938,1.27,5.1308,0.99999947,0.14210526,0.80305263
0.61958969,5960.000736,99.3333456,31382.85547,1.27,5.1767,0.99999947,0.14210526,0.80305263
0.61964757,5965.001568,99.4166928,31414.18945,1.27,5.2044,0.99999947,0.14210526,0.80305263
0.61970544,5970.001536,99.5000256,31393.76172,1.27,5.1595,0.99999947,0.14210526,0.80305263
0.61976331,5975.001504,99.5833584,31400.6543,1.27,5.1775,0.99999947,0.14210526,0.80305263
0.61982118,5980.001472,99.6666912,31388.44336,1.27,5.184,0.99999947,0.14210526,0.80305263
0.61987904,5985.000576,99.7500096,31382.70508,1.27,5.2227,0.99999947,0.14210526,0.80305263
0.61993691,5990.000544,99.8333424,31388.83203,1.27,5.5581,0.99999947,0.14210526,0.80305263
0.61999478,5995.000512,99.9166752,31379.70898,1.27,5.4348,0.99999947,0.14210526,0.80305263
0.62005266,6000.001344,100.0000224,31355.66797,1.27,5.3197,0.99999947,0.14210526,0.80305263
0.62011052,6005.000448,100.0833408,31381.78711,1.27,5.3261,0.99999947,0.14210526,0.80305263
0.62016839,6010.000416,100.1666736,31374.50586,1.27,5.3075,0.99999947,0.14210526,0.80305263
0.62022626,6015.000384,100.2500064,31367.31641,1.27,5.3988,0.99999947,0.14210526,0.80305263
0.62028414,6020.001216,100.3333536,31379.66797,1.27,5.4189,0.99999947,0.14210526,0.80305263
0.62034202,6025.002048,100.4167008,31357.11523,1.27,5.414,0.99999947,0.14210526,0.80305263
0.62039988,6030.001152,100.5000192,31358.14844,1.27,5.279,0.99999947,0.14210526,0.80305263
0.62045775,6035.00112,100.583352,31361.69727,1.27,5.1698,0.99999947,0.14210526,0.80305263
0.62051561,6040.000224,100.6666704,31312.75781,1.27,5.1381,0.99999947,0.14210526,0.80305263
0.62057348,6045.000192,100.7500032,31321.99023,1.27,5.2111,0.99999947,0.14210526,0.80305263
0.62063137,6050.001888,100.8333648,31314.07227,1.27,5.4829,0.99999947,0.14210526,0.80305263
0.62068922,6055.000128,100.9166688,31321.13672,1.27,5.4294,0.99999947,0.14210526,0.80305263
0.62074709,6060.000096,101.0000016,31350.28711,1.27,5.5504,0.99999947,0.14210526,0.80305263
0.62080498,6065.001792,101.0833632,31324.80469,1.27,5.5884,0.99999947,0.14210526,0.80305263
0.62086283,6070.000032,101.1666672,31289.57227,1.27,5.6022,0.99999947,0.14210526,0.80305263
0.62092073,6075.002592,101.2500432,31308.10352,1.27,5.547,0.99999947,0.14210526,0.80305263
0.62097858,6080.000832,101.3333472,31302.49414,1.27,5.4085,0.99999947,0.14210526,0.80305263
0.62103647,6085.002528,101.4167088,31280.01758,1.27,5.4891,0.99999947,0.14210526,0.80305263
0.62109432,6090.000768,101.5000128,31283.85742,1.27,5.3664,0.99999947,0.14210526,0.80305263
0.62115218,6094.999872,101.5833312,31276.98242,1.27,5.2896,0.99999947,0.14210526,0.80305263
0.62121006,6100.000704,101.6666784,31275.68359,1.27,5.6907,0.99999947,0.14210526,0.80305263
0.62126794,6105.001536,101.7500256,31264.74219,1.27,5.5004,0.99999947,0.14210526,0.80305263
0.6213258,6110.00064,101.833344,31277.57813,1.27,5.4495,0.99999947,0.14210526,0.80305263
0.62138368,6115.001472,101.9166912,31251.0625,1.27,5.3818,0.99999947,0.14210526,0.80305263
0.62144154,6120.000576,102.0000096,31269.72461,1.27,5.3924,0.99999947,0.14210526,0.80305263
0.62149941,6125.000544,102.0833424,31271.58203,1.27,5.4976,0.99999947,0.14210526,0.80305263
0.62155728,6130.000512,102.1666752,31246.96094,1.27,5.4755,0.99999947,0.14210526,0.80305263
0.62161516,6135.001344,102.2500224,31259.08984,1.27,5.3888,0.99999947,0.14210526,0.80305263
0.62167303,6140.001312,102.3333552,31238.17969,1.27,5.4153,0.99999947,0.14210526,0.80305263
0.62173089,6145.000416,102.4166736,31224.41797,1.27,5.4837,0.99999947,0.14210526,0.80305263
0.62178878,6150.002112,102.5000352,31218.87891,1.27,5.3849,0.99999947,0.14210526,0.80305263
0.62184663,6155.000352,102.5833392,31249.12305,1.27,5.3398,0.99999947,0.14210526,0.80305263
0.62190451,6160.001184,102.6666864,31224.69922,1.27,5.26,0.99999947,0.14210526,0.80305263
0.62196237,6165.000288,102.7500048,31237.73047,1.27,5.2006,0.99999947,0.14210526,0.80305263
0.62202025,6170.00112,102.833352,31212.41211,1.27,5.3129,0.99999947,0.14210526,0.80305263
0.62207812,6175.001088,102.9166848,31212.46289,1.27,5.3683,0.99999947,0.14210526,0.80305263
0.62213601,6180.002784,103.0000464,31206.85156,1.27,5.4566,0.99999947,0.14210526,0.80305263
0.62219387,6185.001888,103.0833648,31199.36719,1.27,5.4496,0.99999947,0.14210526,0.80305263
0.62225173,6190.000992,103.1666832,31181.42383,1.27,5.3613,0.99999947,0.14210526,0.80305263
0.6223096,6195.00096,103.250016,31171.9668,1.27,5.4462,0.99999947,0.14210526,0.80305263
0.62236746,6200.000064,103.3333344,31180.41602,1.27,5.5296,0.99999947,0.14210526,0.80305263
0.62242534,6205.000896,103.4166816,31193.37695,1.27,5.6297,0.99999947,0.14210526,0.80305263
0.62248321,6210.000864,103.5000144,31157.2207,1.27,5.6765,0.99999947,0.14210526,0.80305263
0.62254107,6214.999968,103.5833328,31175.51563,1.27,5.6311,0.99999947,0.14210526,0.80305263
0.62259894,6219.999936,103.6666656,31173.92969,1.27,5.4932,0.99999947,0.14210526,0.80305263
0.62265683,6225.001632,103.7500272,31163.36523,1.27,5.3599,0.99999947,0.14210526,0.80305263
0.62271471,6230.002464,103.8333744,31142.23438,1.27,5.4208,0.99999947,0.14210526,0.80305263
0.62277257,6235.001568,103.9166928,31166.41797,1.27,5.5127,0.99999947,0.14210526,0.80305263
0.62283044,6240.001536,104.0000256,31140.47656,1.27,5.5264,0.99999947,0.14210526,0.80305263
0.6228883,6245.00064,104.083344,31120.26172,1.27,5.7467,0.99999947,0.14210526,0.80305263
0.62294618,6250.001472,104.1666912,31135.2793,1.27,5.623,0.99999947,0.14210526,0.80305263
0.62300404,6255.000576,104.2500096,31109.35547,1.27,5.5734,0.99999947,0.14210526,0.80305263
0.62306191,6260.000544,104.3333424,31119.58398,1.27,5.5669,0.99999947,0.14210526,0.80305263
0.6231198,6265.00224,104.416704,31132.78516,1.27,5.5205,0.99999947,0.14210526,0.80305263
0.62317767,6270.002208,104.5000368,31110.16016,1.27,5.5742,0.99999947,0.14210526,0.80305263
0.62323553,6275.001312,104.5833552,31119.64648,1.27,5.6283,0.99999947,0.14210526,0.80305263
0.62329339,6280.000416,104.6666736,31124.42578,1.27,5.614,0.99999947,0.14210526,0.80305263
0.6233513,6285.00384,104.750064,31107.93555,1.27,5.6259,0.99999947,0.14210526,0.80305263
0.62340916,6290.002944,104.8333824,31118.10547,1.27,5.5859,0.99999947,0.14210526,0.80305263
0.62346702,6295.002048,104.9167008,31086.86328,1.27,5.5589,0.99999947,0.14210526,0.80305263
0.62352488,6300.001152,105.0000192,31084.91602,1.27,5.5771,0.99999947,0.14210526,0.80305263
0.62358275,6305.00112,105.083352,31079.80078,1.27,5.6813,0.99999947,0.14210526,0.80305263
